Time,Yaw,Roll,Pitch,Mot0_Enc,Mot1_Enc,Mot2_Enc,Aea0_Ref,Aea1_Ref,Aea2_Ref,Aea0_Err,Aea1_Err,Aea2_Err,Pid0_Out,Pid1_Out,Pid2_Out
105.15,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.16,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.17,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.18,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.19,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.2,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.211,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.221,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.231,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.241,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.251,53.5695,22.1375,-1.69739,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.261,53.553,22.154,-1.64795,-8252.29,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.271,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.281,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.291,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.301,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.311,53.553,22.154,-1.64795,-8252.29,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0424,0,0,500,-88,90
105.321,53.5695,22.1375,-1.69739,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.331,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.341,53.553,22.154,-1.64795,-8252.29,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.351,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.361,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.372,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.382,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.392,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.402,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.412,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.422,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.432,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.442,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.452,53.5695,22.1375,-1.69739,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.462,53.553,22.154,-1.64795,-8252.29,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.472,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.482,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.492,53.5695,22.1375,-1.69739,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.502,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.512,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.523,53.553,22.154,-1.64795,-8252.29,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.533,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.543,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.553,53.553,22.154,-1.64795,-8252.29,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.563,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.573,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.583,53.5695,22.1375,-1.69739,-8252.29,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0424,0,0,500,-88,90
105.593,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.603,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.613,53.553,22.154,-1.64795,-8252.29,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.623,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.633,53.5695,22.1375,-1.69739,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.643,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.653,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
105.663,53.553,22.154,-1.64795,-8260.86,-17841.4,-13273.9,-82.7163,-67.209,-51.1689,-29.0919,0,0,500,-88,90
