Time,Yaw,Roll,Pitch,Mot0_Enc,Mot1_Enc,Mot2_Enc,Aea0_Ref,Aea1_Ref,Aea2_Ref,Aea0_Err,Aea1_Err,Aea2_Err,Pid0_Out,Pid1_Out,Pid2_Out
0.725283,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
0.735373,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
0.745431,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
0.755524,-0.0109864,0,0.0769045,30284.1,27970.4,25973.7,0,0,0,0,0,0,53,-82,-8
0.765613,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
0.77567,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
0.785771,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,50,-82,-8
0.79583,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
0.805917,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
0.815998,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
0.826086,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
0.836144,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
0.846226,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
0.856312,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
0.866398,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
0.876485,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
0.886572,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
0.89666,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
0.906748,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-6
0.916803,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-7
0.92689,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
0.936947,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
0.946986,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
0.957044,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
0.967101,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,53,-82,-8
0.977157,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
0.987247,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-7
0.997308,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.00737,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-7
1.01742,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.02751,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-7
1.0376,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-7
1.04766,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.05771,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-7
1.06777,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.07783,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.08789,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.09797,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.10803,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-7
1.11812,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.12817,-0.00549318,0,0.0769045,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.13824,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.1483,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.15835,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.16843,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.17852,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.18857,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.19863,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.20868,-0.0109864,0,0.0769045,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.21874,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.22883,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.23888,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.24894,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.259,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.26906,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.27914,0.0164795,-0.0384522,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0.0384522,51,-82,-28
1.28918,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.29927,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.30936,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.31944,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.3295,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.3396,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.34968,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.35974,0.00549318,-0.0274659,0.0219727,30284.1,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.36979,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,50,-82,-8
1.37985,0.00549318,-0.0274659,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.38994,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.40003,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.41011,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.4202,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
1.43026,0.0164795,-0.0384522,0.0219727,30275.5,27970.4,25973.7,0,0,0,0,0,0,51,-82,-8
