Time,Yaw,Roll,Pitch,Mot0_Enc,Mot1_Enc,Mot2_Enc,Aea0_Ref,Aea1_Ref,Aea2_Ref,Aea0_Err,Aea1_Err,Aea2_Err,Pid0_Out,Pid1_Out,Pid2_Out
47.8139,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
47.8239,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
47.834,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
47.8441,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
47.8541,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
47.8642,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
47.8743,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
47.8844,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
47.8945,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
47.9045,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
47.9146,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
47.9247,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
47.9348,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
47.9449,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
47.9549,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
47.965,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
47.9751,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
47.9851,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
47.9952,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.0052,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.0153,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.0253,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.0354,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.0455,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.0555,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.0656,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.0757,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.0858,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.0958,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.1059,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.1159,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.126,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.1361,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.1461,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.1562,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.1663,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.1763,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.1864,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.1965,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.2065,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.2166,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.2267,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.2367,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.2468,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.2569,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.2669,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.277,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.2871,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.2972,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.3072,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.3173,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.3274,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.3375,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.3475,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.3576,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.3677,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.3777,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.3878,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-27
48.3979,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-27
48.408,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-9,-26
48.4181,0.911867,-1.87317,-1.84021,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
48.4282,0.917361,-1.7688,-1.83472,7489.62,1019.75,488.453,-2.20276,0.252686,0.10437,0,0,0,42,-10,-26
